Netlist file: ../../benchmarks/fpga/net_TRETS//too-lrg_k6.net   Architecture file: arch/k6-n1.xml
Array size: 25 x 25 logic blocks

#block name	x	y	subblk	block number
#----------	--	--	------	------------
out_new_n100_:pk0	26	20	0	#0
out_new_n100_:new_n102_	0	2	0	#1
out_new_n100_:new_n101_	4	0	0	#2
new_n101_	6	1	0	#3
new_n102_	3	2	0	#4
new_n103_	13	1	0	#5
out_new_n105_:new_n79_	0	12	0	#6
out_new_n105_:new_n80_	7	0	0	#7
out_new_n105_:new_n115_	12	0	0	#8
out_new_n105_:pl0	0	20	0	#9
out_new_n106_:pe0	26	24	0	#10
out_new_n106_:pd0	2	26	0	#11
out_new_n106_:new_n113_	22	0	0	#12
out_new_n106_:new_n107_	20	0	0	#13
out_new_n106_:new_n108_	11	0	0	#14
new_n107_	20	1	0	#15
new_n108_	14	2	0	#16
new_n109_	21	3	0	#17
new_n110_	14	6	0	#18
new_n111_	23	2	0	#19
out_new_n112_:pi	26	19	0	#20
out_new_n112_:pf0	19	26	0	#21
out_new_n112_:new_n54_	21	0	0	#22
out_new_n112_:new_n62_	0	23	0	#23
out_new_n112_:new_n109_	26	14	0	#24
new_n113_	22	1	0	#25
new_n114_	21	2	0	#26
new_n115_	12	1	0	#27
new_n116_	11	5	0	#28
new_n117_	11	4	0	#29
new_n118_	12	4	0	#30
new_n119_	5	2	0	#31
new_n120_	10	4	0	#32
new_n121_	5	1	0	#33
new_n122_	1	2	0	#34
new_n124_	17	1	0	#35
new_n125_	19	2	0	#36
new_n126_	18	1	0	#37
new_n127_	19	1	0	#38
new_n128_	15	3	0	#39
new_n129_	20	2	0	#40
new_n130_	19	3	0	#41
new_n131_	15	6	0	#42
new_n132_	17	5	0	#43
out_new_n133_:pk	9	0	0	#44
out_new_n133_:new_n130_	20	26	0	#45
out_new_n133_:new_n136_	25	0	0	#46
out_new_n133_:new_n135_	24	0	0	#47
out_new_n133_:new_n134_	13	0	0	#48
new_n134_	14	1	0	#49
new_n135_	24	1	0	#50
new_n136_	25	1	0	#51
new_n137_	11	1	0	#52
new_n138_	15	2	0	#53
new_n139_	13	2	0	#54
new_n140_	10	1	0	#55
new_n141_	1	1	0	#56
new_n142_	11	2	0	#57
new_n143_	9	1	0	#58
out_new_n144_:pj0	26	21	0	#59
out_new_n144_:ph	22	26	0	#60
out_new_n144_:new_n52_	26	11	0	#61
new_n145_	17	2	0	#62
new_n44_	16	4	0	#63
new_n45_	18	4	0	#64
new_n46_	19	5	0	#65
out_new_n47_:pe	26	13	0	#66
out_new_n47_:pf	26	8	0	#67
out_new_n47_:pg	26	10	0	#68
out_new_n47_:pe0	26	25	0	#69
new_n48_	19	4	0	#70
new_n49_	17	6	0	#71
new_n50_	18	3	0	#72
new_n51_	16	6	0	#73
new_n52_	25	2	0	#74
out_new_n53_:pe0	26	23	0	#75
out_new_n53_:pd0	3	26	0	#76
out_new_n53_:ph	23	26	0	#77
new_n54_	21	1	0	#78
new_n55_	18	5	0	#79
new_n56_	17	4	0	#80
new_n57_	19	6	0	#81
new_n58_	14	4	0	#82
out_new_n59_:pd0	1	26	0	#83
out_new_n59_:new_n61_	7	26	0	#84
out_new_n59_:new_n62_	0	21	0	#85
out_new_n59_:new_n60_	0	7	0	#86
new_n60_	11	3	0	#87
new_n61_	12	6	0	#88
new_n62_	6	2	0	#89
