Netlist file: ../../benchmarks/fpga/net_TRETS//alu4_k3.net   Architecture file: arch/k3-n1.xml
Array size: 151 x 151 logic blocks

#block name	x	y	subblk	block number
#----------	--	--	------	------------
i_0_		0	17	0	#0
i_10_		51	0	0	#1
i_11_		93	0	0	#2
i_12_		0	22	0	#3
i_13_		0	10	0	#4
i_1_		0	27	0	#5
i_2_		152	11	0	#6
i_3_		0	25	0	#7
i_4_		152	23	0	#8
i_5_		47	0	0	#9
i_6_		94	0	0	#10
i_7_		0	12	0	#11
i_8_		106	0	0	#12
i_9_		0	19	0	#13
new_n1000_	5	4	0	#14
new_n1001_	53	13	0	#15
new_n1002_	54	13	0	#16
new_n1003_	55	13	0	#17
new_n1004_	46	4	0	#18
new_n1005_	41	4	0	#19
new_n1006_	31	2	0	#20
new_n1007_	43	2	0	#21
new_n1008_	42	2	0	#22
new_n1009_	33	3	0	#23
new_n100_	5	2	0	#24
out_new_n1010_:i_2_	152	146	0	#25
out_new_n1010_:new_n375_	0	9	0	#26
out_new_n1011_:new_n416_	152	141	0	#27
new_n1012_	32	2	0	#28
out_new_n1013_:new_n905_	152	6	0	#29
out_new_n1014_:new_n416_	152	140	0	#30
out_new_n1014_:new_n952_	152	116	0	#31
new_n1015_	27	3	0	#32
new_n1016_	30	3	0	#33
new_n1017_	32	3	0	#34
new_n1018_	27	4	0	#35
new_n1019_	28	4	0	#36
new_n101_	51	5	0	#37
new_n1020_	14	1	0	#38
new_n1021_	13	1	0	#39
out_new_n1022_:new_n546_	95	152	0	#40
out_new_n1022_:new_n905_	152	5	0	#41
new_n1023_	15	1	0	#42
new_n1024_	147	6	0	#43
new_n1025_	146	6	0	#44
new_n1026_	39	1	0	#45
new_n1027_	41	1	0	#46
out_new_n1028_:new_n1025_	152	102	0	#47
out_new_n1028_:new_n1029_	105	0	0	#48
new_n1029_	105	1	0	#49
new_n102_	51	31	0	#50
new_n1030_	40	1	0	#51
new_n1031_	38	1	0	#52
new_n1032_	44	2	0	#53
out_new_n1033_:i_2_	143	152	0	#54
out_new_n1033_:new_n660_	33	0	0	#55
new_n1034_	69	1	0	#56
new_n1035_	69	2	0	#57
new_n1036_	69	3	0	#58
out_new_n1037_:new_n249_	0	31	0	#59
new_n1038_	39	2	0	#60
new_n1039_	40	2	0	#61
new_n103_	35	5	0	#62
new_n1040_	72	6	0	#63
out_new_n1041_:new_n861_	81	152	0	#64
new_n1042_	39	3	0	#65
new_n1043_	38	3	0	#66
new_n1044_	37	3	0	#67
out_new_n1045_:new_n319_	0	48	0	#68
out_new_n1045_:new_n1046_	0	60	0	#69
new_n1046_	4	5	0	#70
new_n1047_	6	4	0	#71
out_new_n1048_:i_11_	92	152	0	#72
out_new_n1048_:new_n94_	0	113	0	#73
new_n1049_	146	1	0	#74
new_n104_	148	7	0	#75
new_n1050_	143	2	0	#76
new_n1051_	88	3	0	#77
new_n1052_	87	3	0	#78
out_new_n1053_:new_n1054_	152	15	0	#79
out_new_n1053_:new_n1057_	0	3	0	#80
new_n1054_	130	7	0	#81
new_n1055_	120	6	0	#82
new_n1056_	121	7	0	#83
new_n1057_	1	3	0	#84
new_n1058_	145	1	0	#85
new_n1059_	144	1	0	#86
new_n105_	45	4	0	#87
new_n1060_	144	2	0	#88
new_n1061_	144	3	0	#89
new_n1062_	141	1	0	#90
new_n1064_	82	16	0	#91
new_n1065_	81	7	0	#92
out_new_n1066_:new_n1073_	0	47	0	#93
out_new_n1066_:new_n1076_	60	0	0	#94
out_new_n1067_:new_n1072_	152	96	0	#95
out_new_n1067_:new_n1068_	78	0	0	#96
new_n1068_	78	1	0	#97
new_n1069_	79	2	0	#98
new_n106_	149	119	0	#99
new_n1070_	71	2	0	#100
out_new_n1071_:new_n491_	0	2	0	#101
out_new_n1071_:new_n1070_	62	0	0	#102
new_n1072_	139	6	0	#103
new_n1073_	2	5	0	#104
new_n1074_	3	5	0	#105
out_new_n1075_:new_n280_	58	152	0	#106
new_n1076_	60	1	0	#107
new_n1077_	60	2	0	#108
new_n1078_	61	4	0	#109
new_n1079_	62	1	0	#110
new_n107_	108	2	0	#111
new_n1080_	82	7	0	#112
out_new_n1081_:new_n1089_	152	61	0	#113
out_new_n1081_:new_n1091_	91	0	0	#114
out_new_n1082_:new_n1087_	152	9	0	#115
out_new_n1082_:new_n1083_	152	98	0	#116
new_n1083_	149	3	0	#117
new_n1084_	149	2	0	#118
new_n1085_	148	3	0	#119
out_new_n1086_:new_n284_	152	136	0	#120
out_new_n1086_:new_n286_	0	110	0	#121
new_n1087_	150	6	0	#122
new_n1088_	109	6	0	#123
new_n1089_	145	10	0	#124
new_n108_	78	3	0	#125
new_n1090_	145	3	0	#126
new_n1091_	91	1	0	#127
new_n1092_	79	1	0	#128
new_n1093_	83	7	0	#129
out_new_n1094_:new_n370_	82	0	0	#130
out_new_n1094_:new_n1095_	152	44	0	#131
new_n1095_	147	7	0	#132
