Netlist file: ../../benchmarks/fpga/net_TRETS//apex2_k3.net   Architecture file: arch/k3-n1.xml
Array size: 164 x 164 logic blocks

#block name	x	y	subblk	block number
#----------	--	--	------	------------
i_0_		0	7	0	#0
i_10_		165	56	0	#1
i_11_		55	0	0	#2
i_12_		63	0	0	#3
i_13_		83	165	0	#4
i_14_		0	28	0	#5
i_16_		0	47	0	#6
i_17_		165	66	0	#7
i_18_		0	2	0	#8
i_19_		78	0	0	#9
i_1_		69	0	0	#10
i_20_		108	165	0	#11
i_21_		84	0	0	#12
i_22_		154	0	0	#13
i_23_		0	25	0	#14
i_24_		165	60	0	#15
i_25_		165	32	0	#16
i_26_		165	61	0	#17
i_28_		165	59	0	#18
i_29_		165	57	0	#19
i_2_		65	0	0	#20
i_30_		120	165	0	#21
i_31_		165	58	0	#22
i_32_		118	165	0	#23
i_33_		88	165	0	#24
i_34_		103	165	0	#25
i_35_		127	0	0	#26
i_36_		84	165	0	#27
i_37_		52	0	0	#28
i_38_		134	0	0	#29
i_3_		56	0	0	#30
i_4_		58	0	0	#31
i_5_		57	0	0	#32
i_6_		60	0	0	#33
i_7_		77	165	0	#34
i_8_		74	0	0	#35
i_9_		26	0	0	#36
new_n1000_	164	1	0	#37
new_n1001_	158	20	0	#38
new_n1002_	132	4	0	#39
out_new_n1003_:new_n1001_	165	95	0	#40
new_n1004_	159	2	0	#41
new_n1005_	158	2	0	#42
new_n1006_	102	4	0	#43
out_new_n1007_:new_n1020_	91	0	0	#44
out_new_n1007_:new_n1008_	165	67	0	#45
new_n1008_	123	11	0	#46
new_n1009_	123	6	0	#47
new_n100_	45	2	0	#48
out_new_n1010_:new_n784_	165	155	0	#49
out_new_n1010_:new_n1011_	165	22	0	#50
new_n1011_	163	5	0	#51
new_n1012_	136	5	0	#52
new_n1013_	122	11	0	#53
out_new_n1014_:i_31_	165	138	0	#54
new_n1015_	120	10	0	#55
new_n1016_	119	10	0	#56
new_n1017_	120	16	0	#57
new_n1018_	107	25	0	#58
out_new_n1019_:new_n938_	100	0	0	#59
new_n101_	78	1	0	#60
new_n1020_	91	1	0	#61
new_n1021_	103	4	0	#62
new_n1022_	104	4	0	#63
new_n1023_	101	4	0	#64
new_n1024_	96	4	0	#65
new_n1025_	95	4	0	#66
new_n1026_	98	4	0	#67
out_new_n1027_:i_10_	165	100	0	#68
out_new_n1027_:new_n867_	148	165	0	#69
new_n1028_	122	3	0	#70
new_n1029_	101	5	0	#71
new_n102_	56	2	0	#72
new_n1030_	103	5	0	#73
new_n1031_	104	5	0	#74
new_n1032_	105	5	0	#75
new_n1033_	107	5	0	#76
new_n1034_	94	5	0	#77
out_new_n1035_:new_n250_	136	165	0	#78
out_new_n1035_:new_n471_	165	158	0	#79
new_n1036_	89	5	0	#80
out_new_n1037_:new_n450_	165	92	0	#81
out_new_n1037_:new_n938_	102	0	0	#82
new_n1038_	89	4	0	#83
new_n1039_	146	4	0	#84
out_new_n103_:i_2_	62	0	0	#85
new_n1040_	88	4	0	#86
new_n1041_	112	6	0	#87
new_n1042_	95	5	0	#88
new_n1043_	81	5	0	#89
new_n1044_	98	5	0	#90
new_n1045_	115	16	0	#91
out_new_n1046_:new_n1079_	98	0	0	#92
out_new_n1046_:new_n1093_	165	6	0	#93
out_new_n1047_:new_n1054_	139	0	0	#94
out_new_n1047_:new_n1062_	116	0	0	#95
out_new_n1048_:new_n1053_	10	0	0	#96
out_new_n1048_:new_n1049_	3	0	0	#97
new_n1049_	8	1	0	#98
new_n104_	24	2	0	#99
new_n1050_	8	2	0	#100
out_new_n1051_:new_n302_	31	0	0	#101
out_new_n1051_:new_n383_	0	153	0	#102
out_new_n1052_:new_n416_	0	158	0	#103
out_new_n1052_:new_n724_	165	55	0	#104
new_n1053_	16	2	0	#105
new_n1054_	138	1	0	#106
out_new_n1055_:new_n755_	165	10	0	#107
out_new_n1055_:new_n1056_	108	0	0	#108
new_n1056_	108	2	0	#109
new_n1057_	138	2	0	#110
new_n1058_	137	2	0	#111
out_new_n1059_:new_n731_	132	0	0	#112
out_new_n1059_:new_n1060_	88	0	0	#113
new_n105_	62	30	0	#114
new_n1060_	88	2	0	#115
new_n1061_	134	1	0	#116
new_n1062_	116	1	0	#117
out_new_n1063_:new_n1070_	165	51	0	#118
out_new_n1063_:new_n1064_	159	0	0	#119
new_n1064_	159	1	0	#120
new_n1065_	157	1	0	#121
new_n1066_	156	2	0	#122
new_n1067_	157	2	0	#123
out_new_n1068_:new_n971_	0	40	0	#124
out_new_n1069_:new_n584_	0	20	0	#125
out_new_n1069_:new_n864_	165	39	0	#126
new_n106_	63	45	0	#127
new_n1070_	154	5	0	#128
new_n1071_	128	5	0	#129
new_n1072_	116	2	0	#130
new_n1073_	97	2	0	#131
new_n1074_	120	3	0	#132
new_n1075_	132	3	0	#133
new_n1076_	116	3	0	#134
new_n1077_	119	3	0	#135
new_n1078_	109	3	0	#136
new_n1079_	98	1	0	#137
new_n107_	146	5	0	#138
out_new_n1080_:new_n1085_	86	0	0	#139
out_new_n1081_:new_n93_	0	90	0	#140
out_new_n1081_:new_n1082_	151	0	0	#141
new_n1082_	149	1	0	#142
out_new_n1083_:new_n893_	46	0	0	#143
new_n1084_	119	6	0	#144
new_n1085_	86	1	0	#145
new_n1086_	85	1	0	#146
new_n1087_	98	2	0	#147
new_n1088_	100	3	0	#148
new_n1089_	115	3	0	#149
new_n108_	83	4	0	#150
new_n1090_	135	5	0	#151
new_n1091_	97	1	0	#152
new_n1092_	96	1	0	#153
new_n1093_	137	6	0	#154
out_new_n1094_:new_n1100_	165	3	0	#155
out_new_n1094_:new_n1095_	165	4	0	#156
new_n1095_	164	4	0	#157
new_n1096_	163	4	0	#158
out_new_n1097_:new_n219_	165	81	0	#159
out_new_n1097_:new_n1098_	0	128	0	#160
new_n1098_	1	55	0	#161
out_new_n1099_:new_n85_	70	0	0	#162
out_new_n1099_:new_n944_	44	0	0	#163
new_n109_	85	3	0	#164
new_n1100_	161	3	0	#165
new_n1101_	160	3	0	#166
out_new_n1102_:new_n1103_	165	121	0	#167
new_n1103_	162	4	0	#168
new_n1104_	14	2	0	#169
new_n1105_	138	6	0	#170
new_n1106_	135	6	0	#171
new_n1107_	138	5	0	#172
new_n1108_	137	5	0	#173
new_n1109_	132	6	0	#174
new_n110_	86	50	0	#175
new_n1110_	131	6	0	#176
new_n1111_	130	6	0	#177
new_n1112_	129	6	0	#178
new_n1113_	128	6	0	#179
new_n1114_	114	17	0	#180
out_new_n1115_:new_n1121_	123	0	0	#181
out_new_n1115_:new_n1130_	20	0	0	#182
out_new_n1116_:new_n1120_	82	0	0	#183
out_new_n1116_:new_n1117_	106	0	0	#184
new_n1117_	106	2	0	#185
new_n1118_	102	2	0	#186
out_new_n1119_:new_n251_	165	101	0	#187
out_new_n1119_:new_n777_	165	148	0	#188
new_n111_	86	48	0	#189
new_n1120_	82	1	0	#190
new_n1121_	123	3	0	#191
new_n1122_	121	5	0	#192
new_n1123_	119	5	0	#193
new_n1124_	118	5	0	#194
new_n1125_	135	24	0	#195
out_new_n1126_:new_n796_	165	64	0	#196
out_new_n1127_:new_n971_	0	44	0	#197
new_n1128_	124	3	0	#198
new_n1129_	124	4	0	#199
new_n112_	85	47	0	#200
new_n1130_	20	1	0	#201
out_new_n1131_:new_n1135_	43	0	0	#202
out_new_n1131_:new_n1132_	165	7	0	#203
new_n1132_	125	6	0	#204
new_n1133_	124	6	0	#205
out_new_n1134_:new_n796_	165	50	0	#206
out_new_n1134_:new_n971_	0	43	0	#207
new_n1135_	44	1	0	#208
new_n1136_	19	1	0	#209
new_n1137_	18	1	0	#210
new_n1138_	77	2	0	#211
new_n1139_	82	2	0	#212
new_n113_	87	4	0	#213
new_n1140_	77	3	0	#214
new_n1141_	157	4	0	#215
new_n1142_	114	10	0	#216
out_new_n1143_:new_n1148_	160	0	0	#217
out_new_n1143_:new_n1144_	101	0	0	#218
new_n1144_	101	1	0	#219
new_n1145_	101	3	0	#220
new_n1146_	99	1	0	#221
out_new_n1147_:new_n784_	165	156	0	#222
new_n1148_	160	1	0	#223
new_n1149_	160	2	0	#224
new_n114_	1	4	0	#225
new_n1150_	114	5	0	#226
new_n1151_	85	4	0	#227
new_n1152_	114	9	0	#228
new_n1153_	116	4	0	#229
new_n1154_	113	9	0	#230
new_n1155_	115	17	0	#231
out_new_n1156_:new_n1164_	149	0	0	#232
out_new_n1156_:new_n1157_	165	18	0	#233
new_n1157_	153	6	0	#234
new_n1158_	154	6	0	#235
out_new_n1159_:new_n209_	128	165	0	#236
new_n115_	96	5	0	#237
out_new_n1160_:new_n1163_	0	147	0	#238
out_new_n1160_:new_n1161_	49	165	0	#239
new_n1161_	53	5	0	#240
new_n1162_	59	14	0	#241
new_n1163_	2	4	0	#242
new_n1164_	148	4	0	#243
new_n1165_	117	16	0	#244
new_n1166_	139	6	0	#245
new_n1167_	148	6	0	#246
new_n1168_	114	6	0	#247
new_n1169_	113	6	0	#248
new_n116_	155	6	0	#249
new_n1170_	114	16	0	#250
out_new_n1171_:new_n1204_	165	23	0	#251
out_new_n1171_:new_n1225_	141	0	0	#252
out_new_n1172_:new_n1179_	128	0	0	#253
out_new_n1172_:new_n1187_	165	21	0	#254
out_new_n1173_:new_n1177_	165	120	0	#255
out_new_n1173_:new_n1175_	142	0	0	#256
out_new_n1174_:new_n301_	53	0	0	#257
out_new_n1174_:new_n728_	165	5	0	#258
new_n1175_	141	2	0	#259
new_n1176_	138	3	0	#260
new_n1177_	164	7	0	#261
out_new_n1178_:new_n1012_	165	29	0	#262
new_n1179_	128	3	0	#263
new_n117_	156	7	0	#264
new_n1180_	129	3	0	#265
new_n1181_	129	4	0	#266
new_n1182_	130	3	0	#267
out_new_n1183_:i_24_	165	145	0	#268
out_new_n1183_:new_n1184_	165	84	0	#269
new_n1184_	164	19	0	#270
new_n1185_	126	4	0	#271
new_n1186_	127	4	0	#272
new_n1187_	160	4	0	#273
out_new_n1188_:new_n1192_	157	0	0	#274
out_new_n1188_:new_n1189_	165	89	0	#275
new_n1189_	157	8	0	#276
new_n118_	63	6	0	#277
out_new_n1190_:new_n343_	109	165	0	#278
out_new_n1190_:new_n1191_	69	165	0	#279
