Netlist file: ../../benchmarks/fpga/net_TRETS//misex3_k5.net   Architecture file: arch/k5-n1.xml
Array size: 79 x 79 logic blocks

#block name	x	y	subblk	block number
#----------	--	--	------	------------
a		16	0	0	#0
b		0	10	0	#1
c		0	11	0	#2
d		0	21	0	#3
e		0	14	0	#4
f		0	19	0	#5
g		0	15	0	#6
h		0	12	0	#7
out_h2:new_n583_	46	0	0	#8
out_h2:new_n586_	42	0	0	#9
out_h2:new_n589_	39	0	0	#10
out_h2:new_n596_	80	7	0	#11
i		0	13	0	#12
out_i2:new_n630_	37	0	0	#13
out_i2:new_n644_	48	0	0	#14
out_i2:new_n646_	41	0	0	#15
out_i2:new_n648_	55	0	0	#16
j		0	22	0	#17
out_j2:new_n538_	80	20	0	#18
out_j2:new_n543_	0	49	0	#19
out_j2:new_n556_	26	80	0	#20
out_j2:new_n526_	30	80	0	#21
k		0	18	0	#22
out_k2:new_n567_	24	80	0	#23
l		0	16	0	#24
out_l2:new_n757_	80	19	0	#25
out_l2:new_n779_	0	27	0	#26
out_l2:new_n810_	0	23	0	#27
out_l2:new_n892_	0	24	0	#28
m		0	20	0	#29
out_m2:new_n526_	28	80	0	#30
out_m2:new_n620_	25	80	0	#31
out_m2:new_n938_	80	9	0	#32
n		0	17	0	#33
out_n2:new_n656_	0	50	0	#34
out_n2:new_n659_	11	0	0	#35
out_n2:new_n687_	0	42	0	#36
new_n100_	4	12	0	#37
new_n101_	28	5	0	#38
new_n102_	27	5	0	#39
new_n103_	24	5	0	#40
new_n104_	13	12	0	#41
new_n105_	30	7	0	#42
new_n106_	30	8	0	#43
new_n107_	32	10	0	#44
new_n108_	33	16	0	#45
new_n109_	29	7	0	#46
new_n110_	30	10	0	#47
new_n111_	13	14	0	#48
new_n112_	2	16	0	#49
new_n113_	27	4	0	#50
new_n114_	20	15	0	#51
new_n115_	23	5	0	#52
new_n116_	7	7	0	#53
new_n117_	29	3	0	#54
new_n118_	29	4	0	#55
new_n119_	22	1	0	#56
new_n120_	13	1	0	#57
new_n121_	24	9	0	#58
new_n122_	23	10	0	#59
new_n123_	5	16	0	#60
new_n124_	29	6	0	#61
new_n125_	23	15	0	#62
new_n126_	6	16	0	#63
new_n127_	25	13	0	#64
new_n128_	13	17	0	#65
new_n129_	34	6	0	#66
new_n130_	8	10	0	#67
new_n131_	34	9	0	#68
new_n132_	4	10	0	#69
new_n133_	27	3	0	#70
new_n134_	27	2	0	#71
out_new_n135_:new_n122_	80	32	0	#72
out_new_n135_:new_n136_	80	38	0	#73
new_n136_	11	16	0	#74
new_n137_	29	1	0	#75
new_n138_	28	1	0	#76
new_n139_	35	11	0	#77
new_n140_	26	3	0	#78
new_n141_	16	3	0	#79
new_n142_	19	8	0	#80
new_n143_	26	2	0	#81
new_n144_	26	10	0	#82
new_n145_	21	10	0	#83
new_n146_	4	22	0	#84
new_n147_	20	10	0	#85
new_n148_	15	13	0	#86
new_n149_	22	10	0	#87
new_n150_	17	10	0	#88
new_n151_	18	10	0	#89
out_new_n152_:g	58	80	0	#90
out_new_n152_:new_n153_	71	0	0	#91
new_n153_	53	1	0	#92
new_n154_	10	22	0	#93
new_n155_	25	10	0	#94
new_n156_	16	10	0	#95
new_n157_	26	13	0	#96
new_n158_	1	2	0	#97
new_n159_	29	11	0	#98
new_n160_	29	10	0	#99
new_n161_	3	12	0	#100
new_n162_	1	12	0	#101
new_n163_	30	11	0	#102
new_n164_	31	11	0	#103
new_n165_	2	1	0	#104
new_n166_	19	16	0	#105
new_n167_	26	11	0	#106
new_n168_	24	10	0	#107
out_new_n169_:f	72	80	0	#108
out_new_n169_:new_n122_	80	33	0	#109
out_new_n169_:new_n171_	33	80	0	#110
new_n170_	29	2	0	#111
new_n171_	34	10	0	#112
new_n172_	21	8	0	#113
new_n173_	30	1	0	#114
new_n174_	30	4	0	#115
new_n175_	9	9	0	#116
out_new_n177_:new_n213_	0	63	0	#117
out_new_n177_:new_n195_	21	0	0	#118
out_new_n177_:new_n178_	50	0	0	#119
out_new_n177_:new_n186_	51	0	0	#120
new_n178_	50	1	0	#121
new_n179_	49	1	0	#122
new_n180_	11	4	0	#123
new_n181_	2	4	0	#124
new_n182_	34	4	0	#125
new_n183_	26	15	0	#126
new_n184_	45	2	0	#127
new_n185_	13	16	0	#128
new_n186_	42	3	0	#129
new_n187_	33	4	0	#130
new_n188_	30	6	0	#131
new_n189_	19	6	0	#132
new_n190_	43	3	0	#133
new_n191_	41	4	0	#134
new_n192_	41	3	0	#135
new_n193_	31	13	0	#136
new_n194_	40	3	0	#137
new_n195_	21	1	0	#138
new_n196_	23	1	0	#139
new_n197_	31	15	0	#140
new_n198_	32	15	0	#141
new_n199_	23	2	0	#142
new_n200_	7	16	0	#143
new_n201_	5	2	0	#144
new_n202_	2	2	0	#145
new_n203_	1	1	0	#146
new_n204_	5	9	0	#147
new_n205_	4	2	0	#148
new_n206_	20	6	0	#149
new_n207_	2	10	0	#150
new_n208_	23	8	0	#151
new_n209_	5	17	0	#152
new_n210_	4	18	0	#153
out_new_n211_:f	80	77	0	#154
out_new_n211_:new_n85_	80	48	0	#155
out_new_n211_:new_n188_	62	0	0	#156
out_new_n211_:new_n212_	73	0	0	#157
new_n212_	52	1	0	#158
new_n213_	1	24	0	#159
new_n214_	4	17	0	#160
new_n215_	44	2	0	#161
new_n216_	43	2	0	#162
new_n217_	20	1	0	#163
new_n218_	19	1	0	#164
new_n219_	9	10	0	#165
out_new_n220_:new_n166_	31	80	0	#166
out_new_n220_:new_n191_	44	0	0	#167
out_new_n220_:new_n204_	0	26	0	#168
out_new_n220_:new_n208_	53	0	0	#169
new_n221_	32	2	0	#170
new_n222_	32	1	0	#171
new_n223_	31	1	0	#172
new_n224_	11	3	0	#173
new_n225_	10	3	0	#174
new_n226_	1	13	0	#175
new_n227_	34	1	0	#176
new_n228_	33	1	0	#177
out_new_n229_:f	76	80	0	#178
out_new_n229_:new_n51_	46	80	0	#179
out_new_n229_:new_n85_	80	47	0	#180
new_n230_	31	3	0	#181
new_n231_	31	4	0	#182
new_n232_	3	13	0	#183
new_n233_	30	2	0	#184
new_n234_	28	2	0	#185
new_n235_	33	5	0	#186
out_new_n236_:new_n130_	0	33	0	#187
out_new_n236_:new_n203_	0	56	0	#188
out_new_n236_:new_n237_	80	4	0	#189
out_new_n236_:new_n238_	54	0	0	#190
new_n237_	38	4	0	#191
new_n238_	44	3	0	#192
new_n239_	32	5	0	#193
out_new_n240_:new_n50_	80	52	0	#194
out_new_n240_:new_n81_	64	0	0	#195
out_new_n240_:new_n104_	0	25	0	#196
new_n241_	21	6	0	#197
new_n242_	12	12	0	#198
new_n243_	11	12	0	#199
new_n244_	32	3	0	#200
new_n245_	25	3	0	#201
new_n246_	32	6	0	#202
new_n247_	32	4	0	#203
new_n248_	30	5	0	#204
new_n249_	29	5	0	#205
new_n250_	18	12	0	#206
new_n251_	17	12	0	#207
new_n252_	30	9	0	#208
new_n253_	28	9	0	#209
new_n254_	39	5	0	#210
new_n255_	39	4	0	#211
new_n256_	31	5	0	#212
new_n257_	33	9	0	#213
new_n258_	32	7	0	#214
new_n259_	13	10	0	#215
out_new_n261_:new_n269_	2	0	0	#216
out_new_n261_:new_n276_	14	80	0	#217
out_new_n261_:new_n262_	0	44	0	#218
out_new_n261_:new_n272_	5	80	0	#219
new_n262_	3	20	0	#220
new_n263_	3	15	0	#221
new_n264_	3	14	0	#222
new_n265_	13	3	0	#223
new_n266_	3	9	0	#224
new_n267_	27	14	0	#225
