Netlist file: ../../benchmarks/fpga/net_TRETS//apex2_k5.net   Architecture file: arch/k5-n1.xml
Array size: 119 x 119 logic blocks

#block name	x	y	subblk	block number
#----------	--	--	------	------------
i_0_		120	45	0	#0
i_10_		23	120	0	#1
i_11_		0	6	0	#2
i_12_		0	15	0	#3
i_13_		0	14	0	#4
i_14_		120	17	0	#5
i_16_		0	27	0	#6
i_17_		0	25	0	#7
i_18_		0	5	0	#8
i_19_		0	3	0	#9
i_1_		0	12	0	#10
i_20_		0	33	0	#11
i_21_		6	0	0	#12
i_22_		0	20	0	#13
i_23_		0	13	0	#14
i_24_		0	19	0	#15
i_25_		21	120	0	#16
i_26_		0	22	0	#17
i_27_		29	120	0	#18
i_28_		0	16	0	#19
i_29_		0	17	0	#20
i_2_		0	11	0	#21
i_30_		26	120	0	#22
i_31_		28	120	0	#23
i_32_		0	34	0	#24
i_33_		30	120	0	#25
i_34_		0	18	0	#26
i_35_		0	23	0	#27
i_36_		71	0	0	#28
i_37_		120	10	0	#29
i_38_		0	21	0	#30
i_3_		0	7	0	#31
i_4_		0	9	0	#32
i_5_		0	8	0	#33
i_6_		0	10	0	#34
i_7_		27	120	0	#35
i_8_		0	26	0	#36
i_9_		0	4	0	#37
new_n1000_	32	1	0	#38
out_new_n1001_:new_n79_	105	0	0	#39
out_new_n1001_:new_n144_	120	14	0	#40
out_new_n1001_:new_n226_	120	5	0	#41
new_n1002_	32	5	0	#42
out_new_n1003_:new_n54_	100	0	0	#43
out_new_n1003_:new_n153_	0	68	0	#44
out_new_n1003_:new_n992_	35	0	0	#45
out_new_n1003_:new_n1004_	16	0	0	#46
new_n1004_	17	4	0	#47
new_n1005_	15	4	0	#48
new_n1006_	34	5	0	#49
new_n1007_	36	6	0	#50
new_n1008_	31	5	0	#51
new_n1009_	36	5	0	#52
new_n100_	33	9	0	#53
new_n1010_	49	6	0	#54
new_n1011_	35	6	0	#55
new_n1012_	31	4	0	#56
new_n1013_	28	4	0	#57
new_n1014_	32	8	0	#58
out_new_n1015_:new_n53_	113	0	0	#59
out_new_n1015_:new_n995_	92	0	0	#60
out_new_n1015_:new_n1016_	120	16	0	#61
new_n1016_	38	16	0	#62
new_n1017_	32	12	0	#63
new_n1018_	37	12	0	#64
new_n1019_	31	11	0	#65
new_n101_	41	18	0	#66
new_n1020_	32	11	0	#67
new_n1021_	33	12	0	#68
out_new_n1022_:i_34_	120	88	0	#69
out_new_n1022_:new_n943_	64	0	0	#70
new_n1023_	24	13	0	#71
new_n1024_	32	7	0	#72
new_n1025_	32	4	0	#73
new_n1026_	33	6	0	#74
out_new_n1027_:new_n54_	101	0	0	#75
out_new_n1027_:i_23_	0	28	0	#76
out_new_n1027_:i_21_	70	0	0	#77
out_new_n1027_:new_n1028_	13	0	0	#78
new_n1028_	21	5	0	#79
new_n1029_	30	8	0	#80
new_n102_	25	7	0	#81
new_n1030_	30	9	0	#82
new_n1031_	30	7	0	#83
new_n1032_	30	6	0	#84
new_n1033_	28	6	0	#85
new_n1034_	35	3	0	#86
new_n1035_	27	7	0	#87
new_n1036_	28	7	0	#88
new_n1037_	30	5	0	#89
new_n1038_	30	4	0	#90
new_n1039_	31	6	0	#91
new_n103_	21	15	0	#92
new_n1040_	31	7	0	#93
new_n1041_	32	6	0	#94
new_n1042_	27	6	0	#95
new_n1043_	39	4	0	#96
new_n1044_	29	3	0	#97
new_n1045_	40	4	0	#98
new_n1046_	21	7	0	#99
new_n1047_	19	10	0	#100
new_n1048_	30	21	0	#101
new_n1049_	20	7	0	#102
new_n104_	17	7	0	#103
out_new_n1050_:new_n263_	120	62	0	#104
out_new_n1050_:new_n259_	67	0	0	#105
out_new_n1050_:new_n413_	37	0	0	#106
out_new_n1050_:new_n1051_	120	19	0	#107
new_n1051_	50	8	0	#108
new_n1052_	27	11	0	#109
new_n1053_	27	10	0	#110
new_n1054_	22	2	0	#111
out_new_n1055_:new_n322_	24	0	0	#112
out_new_n1055_:new_n1066_	2	0	0	#113
out_new_n1055_:new_n1056_	38	0	0	#114
out_new_n1055_:new_n1059_	14	0	0	#115
new_n1056_	36	2	0	#116
new_n1057_	31	2	0	#117
new_n1058_	28	3	0	#118
new_n1059_	14	1	0	#119
new_n105_	5	8	0	#120
new_n1060_	18	1	0	#121
new_n1061_	15	1	0	#122
new_n1062_	22	1	0	#123
new_n1063_	13	1	0	#124
new_n1064_	24	2	0	#125
new_n1065_	13	2	0	#126
new_n1066_	2	1	0	#127
new_n1067_	14	5	0	#128
new_n1068_	37	5	0	#129
new_n1069_	28	8	0	#130
new_n106_	24	9	0	#131
new_n1070_	27	8	0	#132
new_n1071_	22	8	0	#133
new_n1072_	22	7	0	#134
new_n1073_	27	9	0	#135
new_n1074_	5	2	0	#136
new_n1075_	26	9	0	#137
new_n1076_	15	6	0	#138
new_n1077_	24	7	0	#139
new_n1078_	33	8	0	#140
new_n1079_	34	8	0	#141
new_n107_	33	16	0	#142
out_new_n1080_:i_7_	115	120	0	#143
out_new_n1080_:i_10_	120	118	0	#144
out_new_n1080_:new_n302_	0	64	0	#145
new_n1081_	31	8	0	#146
new_n1082_	19	2	0	#147
out_new_n1083_:new_n958_	66	0	0	#148
out_new_n1083_:new_n970_	0	1	0	#149
new_n1084_	20	2	0	#150
new_n1085_	15	2	0	#151
new_n1086_	16	2	0	#152
new_n1087_	14	2	0	#153
new_n1088_	21	3	0	#154
new_n1089_	19	4	0	#155
new_n108_	16	1	0	#156
new_n1090_	24	1	0	#157
new_n1091_	17	3	0	#158
new_n1092_	14	3	0	#159
new_n1093_	20	1	0	#160
new_n1094_	19	1	0	#161
new_n1095_	11	1	0	#162
new_n1096_	21	2	0	#163
new_n1097_	31	3	0	#164
new_n1098_	17	1	0	#165
new_n1099_	16	4	0	#166
new_n109_	26	10	0	#167
new_n1100_	23	3	0	#168
new_n1101_	24	3	0	#169
new_n1102_	23	6	0	#170
new_n1103_	22	3	0	#171
new_n1104_	29	1	0	#172
new_n1105_	37	2	0	#173
new_n1106_	38	2	0	#174
new_n1107_	25	8	0	#175
new_n1108_	28	2	0	#176
new_n1109_	10	2	0	#177
new_n110_	6	2	0	#178
new_n1110_	98	1	0	#179
new_n1111_	25	1	0	#180
new_n1112_	25	2	0	#181
new_n1113_	27	3	0	#182
new_n1114_	23	1	0	#183
new_n1115_	21	4	0	#184
out_new_n1116_:new_n258_	84	0	0	#185
out_new_n1116_:new_n942_	114	0	0	#186
out_new_n1116_:new_n1048_	120	39	0	#187
new_n1117_	27	5	0	#188
out_new_n1118_:new_n1126_	91	0	0	#189
out_new_n1118_:new_n1128_	19	0	0	#190
out_new_n1118_:new_n1137_	12	0	0	#191
out_new_n1118_:new_n1119_	73	0	0	#192
new_n1119_	71	1	0	#193
new_n111_	6	8	0	#194
new_n1120_	69	1	0	#195
out_new_n1121_:i_33_	113	120	0	#196
out_new_n1121_:new_n238_	120	27	0	#197
new_n1122_	70	1	0	#198
new_n1123_	72	1	0	#199
new_n1124_	8	4	0	#200
new_n1125_	7	4	0	#201
new_n1126_	60	1	0	#202
new_n1127_	43	2	0	#203
new_n1128_	19	3	0	#204
out_new_n1129_:new_n1074_	0	101	0	#205
out_new_n1129_:new_n1110_	98	0	0	#206
out_new_n1129_:new_n1124_	0	99	0	#207
new_n112_	2	9	0	#208
new_n1130_	19	5	0	#209
new_n1131_	23	4	0	#210
new_n1132_	24	4	0	#211
new_n1133_	20	3	0	#212
new_n1134_	20	5	0	#213
new_n1135_	20	6	0	#214
out_new_n1136_:new_n308_	32	0	0	#215
out_new_n1136_:new_n953_	97	0	0	#216
new_n1137_	13	4	0	#217
out_new_n1138_:new_n175_	108	0	0	#218
out_new_n1138_:new_n358_	4	120	0	#219
out_new_n1138_:new_n883_	63	120	0	#220
out_new_n1138_:new_n942_	115	0	0	#221
new_n1139_	14	4	0	#222
new_n113_	30	24	0	#223
